,Unnamed: 0,Timestamp,Light,chamber_1_loc,chamber_2_loc,chamber_3_loc,chamber_4_loc,chamber_5_loc,chamber_6_loc,chamber_7_loc,chamber_8_loc,chamber_9_loc,chamber_10_loc,chamber_11_loc,chamber_12_loc,chamber_13_loc,chamber_14_loc,chamber_15_loc,chamber_16_loc,chamber_17_loc,chamber_18_loc,chamber_19_loc,chamber_20_loc,chamber_1_shock,chamber_2_shock,chamber_3_shock,chamber_4_shock,chamber_5_shock,chamber_6_shock,chamber_7_shock,chamber_8_shock,chamber_9_shock,chamber_10_shock,chamber_11_shock,chamber_12_shock,chamber_13_shock,chamber_14_shock,chamber_15_shock,chamber_16_shock,chamber_17_shock,chamber_18_shock,chamber_19_shock,chamber_20_shock,mch_right_status,oct_right_status,moil_right_status,mch_left_status,oct_left_status,moil_left_status
23,23,2024-09-04 12:39:12,light_state,-31.42857142857143,11.42857142857143,48.57142857142857,57.14285714285714,-30.0,-47.14285714285714,74.28571428571428,94.28571428571428,-11.42857142857143,-15.714285714285708,5.925925925925917,-86.66666666666667,57.03703703703704,-0.7407407407407476,27.40740740740742,-79.25925925925927,-43.7037037037037,0.7407407407407334,51.11111111111112,-8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,2024-09-04 12:39:12,light_state,-31.42857142857143,11.42857142857143,47.85714285714286,55.71428571428572,-35.71428571428571,-47.14285714285714,72.85714285714286,90.0,-11.42857142857143,-20.0,8.148148148148138,-86.66666666666667,57.03703703703704,-0.7407407407407476,27.40740740740742,-79.25925925925927,-43.7037037037037,2.2222222222222143,51.11111111111112,-8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,2024-09-04 12:39:12,light_state,-31.42857142857143,11.42857142857143,47.14285714285714,62.14285714285715,-49.285714285714285,-47.14285714285714,70.0,88.57142857142856,-11.42857142857143,-16.428571428571423,15.555555555555545,-91.11111111111111,57.03703703703704,0.7407407407407334,27.40740740740742,-79.25925925925927,-42.22222222222223,2.2222222222222143,45.18518518518519,-8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,2024-09-04 12:39:12,light_state,-31.42857142857143,11.42857142857143,28.571428571428584,37.14285714285714,-68.57142857142857,-47.14285714285714,67.14285714285714,85.71428571428572,-11.42857142857143,-5.714285714285722,-2.2222222222222285,-98.51851851851852,60.0,6.666666666666671,27.40740740740742,-79.25925925925927,-42.22222222222223,9.629629629629632,31.851851851851848,-8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,2024-09-04 12:39:13,light_state,-34.28571428571429,11.42857142857143,22.85714285714286,32.85714285714286,-70.0,-47.14285714285714,64.28571428571428,84.28571428571428,-11.42857142857143,-2.857142857142861,-2.2222222222222285,-98.51851851851852,60.0,8.148148148148152,27.40740740740742,-79.25925925925927,-42.22222222222223,12.592592592592595,27.40740740740742,-8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,2024-09-04 12:39:13,light_state,-35.71428571428571,11.42857142857143,15.714285714285722,30.0,-68.57142857142857,-47.14285714285714,64.28571428571428,82.85714285714286,-11.42857142857143,-2.857142857142861,0.7407407407407334,-98.51851851851852,60.0,11.111111111111114,27.40740740740742,-79.25925925925927,-42.22222222222223,17.037037037037024,24.444444444444443,-8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,2024-09-04 12:39:13,light_state,-35.71428571428571,11.42857142857143,12.85714285714286,27.14285714285714,-70.0,-47.14285714285714,61.428571428571445,78.57142857142858,-11.42857142857143,2.857142857142847,0.7407407407407334,-92.5925925925926,60.0,11.111111111111114,27.40740740740742,-79.25925925925927,-42.22222222222223,20.0,22.96296296296296,-8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,30,2024-09-04 12:39:13,light_state,-35.71428571428571,11.42857142857143,11.42857142857143,25.714285714285708,-71.42857142857143,-47.14285714285714,60.0,75.71428571428572,-11.42857142857143,2.857142857142847,0.7407407407407334,-92.5925925925926,60.0,12.592592592592595,30.37037037037038,-79.25925925925927,-42.22222222222223,25.92592592592593,20.0,-8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,31,2024-09-04 12:39:13,light_state,-35.71428571428571,11.42857142857143,11.42857142857143,25.714285714285708,-72.85714285714286,-47.14285714285714,58.57142857142856,72.85714285714286,-11.42857142857143,2.857142857142847,0.7407407407407334,-91.11111111111111,60.0,12.592592592592595,28.88888888888889,-79.25925925925927,-42.22222222222223,24.444444444444443,18.518518518518505,-8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,2024-09-04 12:39:13,light_state,-35.71428571428571,11.42857142857143,11.42857142857143,24.28571428571429,-71.42857142857143,-47.14285714285714,57.14285714285714,71.42857142857142,-11.42857142857143,2.857142857142847,-2.2222222222222285,-91.11111111111111,60.0,14.074074074074076,28.88888888888889,-79.25925925925927,-42.22222222222223,28.148148148148135,18.518518518518505,-8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33,2024-09-04 12:39:13,light_state,-34.28571428571429,11.42857142857143,10.000000000000014,22.85714285714286,-71.42857142857143,-47.14285714285714,54.28571428571431,70.0,-11.42857142857143,2.857142857142847,-3.7037037037037095,-89.62962962962963,60.0,14.074074074074076,28.88888888888889,-79.25925925925927,-42.22222222222223,30.37037037037038,15.555555555555545,-8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,2024-09-04 12:39:13,light_state,-35.71428571428571,11.42857142857143,8.57142857142857,20.0,-71.42857142857143,-47.14285714285714,52.85714285714283,64.76190476190476,-11.42857142857143,2.857142857142847,-3.7037037037037095,-88.14814814814815,60.0,20.0,28.88888888888889,-79.25925925925927,-42.22222222222223,36.29629629629631,12.592592592592595,-8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,2024-09-04 12:39:13,light_state,-35.71428571428571,4.285714285714292,4.285714285714292,14.285714285714278,-71.42857142857143,-47.14285714285714,48.57142857142858,66.66666666666667,-11.42857142857143,2.857142857142847,-3.7037037037037095,-85.18518518518519,60.0,22.96296296296296,28.88888888888889,-79.25925925925927,-42.22222222222223,46.66666666666666,5.185185185185176,-8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,36,2024-09-04 12:39:14,light_state,-37.142857142857146,4.285714285714292,-1.4285714285714164,12.85714285714286,-71.42857142857143,-47.14285714285714,50.0,58.57142857142856,-11.42857142857143,-4.285714285714278,-5.185185185185176,-83.7037037037037,58.51851851851853,20.74074074074074,28.88888888888889,-79.25925925925927,-45.18518518518518,46.66666666666666,3.7037037037036953,-8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,37,2024-09-04 12:39:14,light_state,-32.85714285714286,5.714285714285722,-4.285714285714278,11.42857142857143,-72.85714285714286,-47.14285714285714,35.71428571428572,54.28571428571431,-11.42857142857143,-1.4285714285714164,-3.7037037037037095,-80.74074074074073,60.0,32.592592592592595,28.88888888888889,-79.25925925925927,-43.7037037037037,49.62962962962962,-14.074074074074076,-0.7407407407407476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38,2024-09-04 12:39:14,light_state,-30.0,8.57142857142857,-7.142857142857139,8.57142857142857,-75.71428571428572,-47.14285714285714,31.428571428571416,51.428571428571416,-11.42857142857143,2.857142857142847,0.7407407407407334,-76.29629629629629,60.0,37.77777777777777,28.88888888888889,-79.25925925925927,-39.25925925925926,54.07407407407408,-15.555555555555555,6.666666666666671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,2024-09-04 12:39:14,light_state,-27.142857142857157,7.142857142857139,-8.57142857142857,4.285714285714292,-78.57142857142857,-47.14285714285714,28.571428571428584,50.0,-11.42857142857143,2.857142857142847,2.2222222222222143,-77.77777777777777,60.0,42.22222222222223,28.88888888888889,-79.25925925925927,-39.25925925925926,57.03703703703704,-18.51851851851852,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,2024-09-04 12:39:14,light_state,-27.142857142857157,7.142857142857139,-10.0,1.4285714285714164,-81.42857142857143,-47.14285714285714,30.0,48.57142857142858,-11.42857142857143,4.285714285714292,5.185185185185176,-77.77777777777777,60.0,43.70370370370373,28.88888888888889,-79.25925925925927,-39.25925925925926,60.0,-20.0,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41,2024-09-04 12:39:14,light_state,-24.28571428571429,7.142857142857139,-14.285714285714292,-1.4285714285714164,-84.28571428571429,-47.14285714285714,25.714285714285708,45.714285714285694,-11.42857142857143,5.714285714285722,9.629629629629632,-77.77777777777777,58.51851851851853,46.66666666666666,28.88888888888889,-79.25925925925927,-39.25925925925926,65.18518518518519,-24.444444444444443,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42,2024-09-04 12:39:14,light_state,-22.857142857142847,7.142857142857139,-18.57142857142857,-4.285714285714278,-85.71428571428572,-47.14285714285714,22.85714285714286,41.428571428571445,-11.42857142857143,7.142857142857139,14.074074074074076,-77.77777777777777,58.51851851851853,49.62962962962962,28.88888888888889,-79.25925925925927,-39.25925925925926,68.14814814814814,-28.88888888888889,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,43,2024-09-04 12:39:14,light_state,-21.42857142857143,7.142857142857139,-20.0,-7.142857142857139,-88.57142857142857,-47.14285714285714,20.0,38.57142857142856,-11.42857142857143,8.57142857142857,20.0,-77.77777777777777,58.51851851851853,51.11111111111112,28.88888888888889,-79.25925925925927,-39.25925925925926,73.33333333333334,-31.851851851851848,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,2024-09-04 12:39:14,light_state,-17.14285714285714,7.142857142857139,-20.0,-10.0,-88.57142857142857,-47.14285714285714,17.142857142857153,34.28571428571428,-11.42857142857143,10.000000000000014,24.444444444444443,-77.77777777777777,55.55555555555557,52.59259259259258,28.88888888888889,-79.25925925925927,-39.25925925925926,76.2962962962963,-36.29629629629629,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,2024-09-04 12:39:15,light_state,-18.57142857142857,7.142857142857139,-24.28571428571429,-15.714285714285708,-91.42857142857144,-47.14285714285714,12.85714285714286,30.0,-11.42857142857143,11.42857142857143,27.40740740740742,-77.77777777777777,55.55555555555557,54.07407407407408,28.88888888888889,-79.25925925925927,-39.25925925925926,76.2962962962963,-40.74074074074075,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,2024-09-04 12:39:15,light_state,-18.57142857142857,7.142857142857139,-25.714285714285708,-17.14285714285714,-88.57142857142857,-47.14285714285714,12.85714285714286,27.14285714285714,-11.42857142857143,12.85714285714286,31.851851851851848,-77.77777777777777,55.55555555555557,54.07407407407408,28.88888888888889,-79.25925925925927,-39.25925925925926,76.2962962962963,-42.22222222222223,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47,47,2024-09-04 12:39:15,light_state,-20.0,7.142857142857139,-30.0,-17.14285714285714,-88.57142857142857,-47.14285714285714,10.000000000000014,22.85714285714286,-11.42857142857143,14.285714285714278,34.81481481481481,-77.77777777777777,55.55555555555557,54.07407407407408,28.88888888888889,-79.25925925925927,-39.25925925925926,76.2962962962963,-45.18518518518518,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
48,48,2024-09-04 12:39:15,light_state,-14.285714285714292,7.142857142857139,-32.85714285714286,-18.57142857142857,-88.57142857142857,-47.14285714285714,5.714285714285722,18.57142857142857,-11.42857142857143,15.714285714285722,39.25925925925927,-77.77777777777777,55.55555555555557,54.07407407407408,28.88888888888889,-79.25925925925927,-39.25925925925926,76.2962962962963,-45.18518518518518,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
49,49,2024-09-04 12:39:15,light_state,-14.285714285714292,7.142857142857139,-34.28571428571429,-18.57142857142857,-92.85714285714286,-48.57142857142858,1.4285714285714164,12.85714285714286,-11.42857142857143,17.142857142857153,43.70370370370373,-77.77777777777777,54.07407407407408,55.55555555555557,28.88888888888889,-79.25925925925927,-39.25925925925926,76.2962962962963,-51.11111111111112,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
50,50,2024-09-04 12:39:15,light_state,-11.42857142857143,7.142857142857139,-38.57142857142857,-18.57142857142857,-90.0,-47.14285714285714,-2.857142857142861,7.142857142857139,-11.42857142857143,18.57142857142857,48.14814814814815,-77.77777777777777,54.07407407407408,57.03703703703704,27.40740740740742,-79.25925925925927,-39.25925925925926,76.2962962962963,-49.62962962962963,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
51,51,2024-09-04 12:39:15,light_state,-7.142857142857139,7.142857142857139,-42.85714285714286,-18.57142857142857,-90.0,-47.14285714285714,-5.714285714285722,4.285714285714292,-11.42857142857143,18.57142857142857,49.62962962962962,-77.77777777777777,52.59259259259258,58.51851851851853,27.40740740740742,-79.25925925925927,-39.25925925925926,76.2962962962963,-49.62962962962963,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
52,52,2024-09-04 12:39:15,light_state,-1.4285714285714164,7.142857142857139,-45.71428571428572,-18.57142857142857,-87.14285714285714,-47.14285714285714,-11.42857142857143,1.4285714285714164,-11.42857142857143,22.85714285714286,55.55555555555557,-77.77777777777777,52.59259259259258,61.481481481481495,28.88888888888889,-79.25925925925927,-39.25925925925926,76.2962962962963,-49.62962962962963,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
53,53,2024-09-04 12:39:15,light_state,2.857142857142847,7.142857142857139,-50.0,-18.57142857142857,-84.28571428571429,-47.14285714285714,-18.57142857142857,-1.4285714285714164,-11.42857142857143,25.714285714285708,60.0,-77.77777777777777,51.11111111111112,57.03703703703704,27.40740740740742,-79.25925925925927,-39.25925925925926,76.2962962962963,-49.62962962962963,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
54,54,2024-09-04 12:39:16,light_state,2.857142857142847,7.142857142857139,-51.42857142857143,-18.57142857142857,-82.85714285714286,-47.14285714285714,-21.42857142857143,-4.285714285714278,-11.42857142857143,25.714285714285708,62.96296296296296,-77.77777777777777,52.59259259259258,57.03703703703704,27.40740740740742,-79.25925925925927,-39.25925925925926,76.2962962962963,-49.62962962962963,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
55,55,2024-09-04 12:39:16,light_state,2.857142857142847,7.142857142857139,-55.71428571428572,-18.57142857142857,-80.0,-47.14285714285714,-24.28571428571429,-8.57142857142857,-11.42857142857143,27.14285714285714,64.44444444444443,-77.77777777777777,51.11111111111112,57.03703703703704,31.851851851851848,-79.25925925925927,-39.25925925925926,76.2962962962963,-49.62962962962963,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
56,56,2024-09-04 12:39:16,light_state,7.142857142857139,7.142857142857139,-61.42857142857142,-18.57142857142857,-77.14285714285714,-45.71428571428572,-30.0,-12.85714285714286,-11.42857142857143,30.0,65.92592592592592,-77.77777777777777,51.11111111111112,57.03703703703704,30.37037037037038,-79.25925925925927,-39.25925925925926,76.2962962962963,-49.62962962962963,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
57,57,2024-09-04 12:39:16,light_state,7.142857142857139,7.142857142857139,-65.71428571428572,-18.57142857142857,-74.28571428571429,-42.85714285714286,-31.42857142857143,-15.714285714285708,-11.42857142857143,30.0,65.92592592592592,-77.77777777777777,51.11111111111112,57.03703703703704,31.851851851851848,-79.25925925925927,-39.25925925925926,76.2962962962963,-49.62962962962963,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
58,58,2024-09-04 12:39:16,light_state,7.142857142857139,7.142857142857139,-71.42857142857143,-18.57142857142857,-72.85714285714286,-42.85714285714286,-32.85714285714286,-20.0,-11.42857142857143,34.28571428571428,64.44444444444443,-77.77777777777777,51.11111111111112,57.03703703703704,31.851851851851848,-79.25925925925927,-39.25925925925926,76.2962962962963,-49.62962962962963,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
59,59,2024-09-04 12:39:16,light_state,7.142857142857139,7.142857142857139,-71.42857142857143,-18.57142857142857,-71.42857142857143,-45.71428571428572,-31.42857142857143,-21.42857142857143,-11.42857142857143,34.28571428571428,64.44444444444443,-77.77777777777777,51.11111111111112,57.03703703703704,31.851851851851848,-79.25925925925927,-39.25925925925926,76.2962962962963,-49.62962962962963,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
60,60,2024-09-04 12:39:16,light_state,7.142857142857139,7.142857142857139,-74.28571428571429,-18.57142857142857,-70.0,-45.71428571428572,-37.142857142857146,-24.28571428571429,-11.42857142857143,32.85714285714286,60.0,-77.77777777777777,51.11111111111112,57.03703703703704,31.851851851851848,-79.25925925925927,-39.25925925925926,76.2962962962963,-49.62962962962963,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
61,61,2024-09-04 12:39:16,light_state,7.142857142857139,7.142857142857139,-82.85714285714286,-21.42857142857143,-70.0,-45.71428571428572,-35.71428571428571,-28.57142857142857,-11.42857142857143,30.0,55.55555555555557,-77.77777777777777,51.11111111111112,57.03703703703704,31.851851851851848,-79.25925925925927,-40.74074074074075,76.2962962962963,-45.18518518518518,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
62,62,2024-09-04 12:39:16,light_state,7.142857142857139,5.714285714285722,-85.71428571428572,-20.0,-70.0,-45.71428571428572,-32.85714285714286,-30.0,-11.42857142857143,28.571428571428584,51.11111111111112,-77.77777777777777,54.07407407407408,57.03703703703704,31.851851851851848,-79.25925925925927,-43.7037037037037,76.2962962962963,-51.11111111111112,-2.2222222222222285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
63,63,2024-09-04 12:39:17,light_state,5.714285714285722,5.714285714285722,-88.57142857142857,-22.857142857142847,-67.14285714285714,-45.71428571428572,-30.0,-31.42857142857143,-11.42857142857143,30.0,48.14814814814815,-76.29629629629629,57.03703703703704,57.03703703703704,33.333333333333314,-79.25925925925927,-48.14814814814815,76.2962962962963,-48.14814814814815,9.629629629629632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
64,64,2024-09-04 12:39:17,light_state,7.142857142857139,5.714285714285722,-90.0,-22.85714285714286,-67.14285714285714,-42.85714285714286,-30.0,-30.0,-11.42857142857143,30.0,42.22222222222223,-79.25925925925927,58.51851851851853,57.03703703703704,34.81481481481481,-79.25925925925927,-49.62962962962963,76.2962962962963,-49.62962962962963,3.7037037037036953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
65,65,2024-09-04 12:39:17,light_state,10.000000000000014,4.285714285714292,-88.57142857142857,-22.857142857142847,-65.71428571428572,-44.285714285714285,-34.28571428571429,-34.28571428571429,-11.42857142857143,30.0,37.77777777777777,-79.25925925925927,64.44444444444443,57.03703703703704,37.77777777777777,-79.25925925925927,-49.62962962962963,76.2962962962963,-48.14814814814815,6.666666666666671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
66,66,2024-09-04 12:39:17,light_state,12.85714285714286,10.000000000000014,-91.42857142857144,-25.714285714285708,-64.28571428571428,-41.42857142857142,-34.28571428571429,-32.85714285714286,-11.42857142857143,31.428571428571416,31.851851851851848,-72.8395061728395,65.92592592592592,57.03703703703704,42.22222222222223,-79.25925925925927,-48.14814814814815,76.2962962962963,-48.14814814814815,6.666666666666671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
67,67,2024-09-04 12:39:17,light_state,14.285714285714278,10.000000000000014,-91.42857142857144,-25.714285714285708,-65.71428571428572,-40.0,-37.142857142857146,-32.85714285714286,-11.42857142857143,31.428571428571416,27.40740740740742,-71.85185185185185,67.40740740740739,57.03703703703704,46.66666666666666,-79.25925925925927,-48.14814814814815,76.2962962962963,-46.66666666666666,8.148148148148152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
68,68,2024-09-04 12:39:17,light_state,15.714285714285722,10.000000000000014,-92.85714285714286,-27.142857142857157,-68.57142857142857,-38.57142857142857,-38.57142857142857,-35.71428571428571,-11.42857142857143,32.85714285714286,25.925925925925924,-67.4074074074074,70.37037037037038,57.03703703703704,45.18518518518519,-79.25925925925927,-49.62962962962963,76.2962962962963,-43.7037037037037,9.629629629629632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
69,69,2024-09-04 12:39:17,light_state,17.142857142857153,10.000000000000014,-95.71428571428572,-27.142857142857157,-70.0,-41.42857142857142,-41.42857142857142,-37.142857142857146,-11.42857142857143,34.28571428571428,24.444444444444443,-67.4074074074074,73.33333333333334,57.03703703703704,45.18518518518519,-79.25925925925927,-51.11111111111112,76.2962962962963,-42.22222222222223,12.592592592592595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
70,70,2024-09-04 12:39:17,light_state,22.142857142857142,8.57142857142857,-94.28571428571428,-28.57142857142857,-70.0,-33.57142857142857,-45.71428571428572,-38.57142857142857,-11.42857142857143,35.71428571428572,21.48148148148148,-58.51851851851852,80.74074074074073,57.03703703703704,46.66666666666666,-79.25925925925927,-46.66666666666666,76.2962962962963,-39.25925925925926,14.074074074074076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
71,71,2024-09-04 12:39:17,light_state,25.714285714285708,12.85714285714286,-91.42857142857144,-32.85714285714286,-71.42857142857143,-32.857142857142854,-50.0,-41.42857142857142,-11.42857142857143,37.14285714285714,21.48148148148148,-52.59259259259259,83.7037037037037,57.03703703703704,48.14814814814815,-79.25925925925927,-43.7037037037037,76.2962962962963,-37.77777777777778,17.037037037037024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
72,72,2024-09-04 12:39:18,light_state,25.714285714285708,12.85714285714286,-88.57142857142857,-32.85714285714286,-71.42857142857143,-30.95238095238095,-54.285714285714285,-45.71428571428572,-11.42857142857143,41.428571428571445,18.518518518518505,-43.7037037037037,85.18518518518519,57.03703703703704,51.11111111111112,-79.25925925925927,-42.22222222222223,76.2962962962963,-34.81481481481481,18.518518518518505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
73,73,2024-09-04 12:39:18,light_state,25.714285714285708,12.85714285714286,-88.57142857142857,-34.28571428571429,-70.0,-30.0,-54.285714285714285,-48.57142857142858,-11.42857142857143,40.0,20.0,-40.74074074074075,85.18518518518519,57.03703703703704,48.14814814814815,-79.25925925925927,-40.74074074074075,76.2962962962963,-34.81481481481481,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
74,74,2024-09-04 12:39:18,light_state,28.571428571428584,12.85714285714286,-87.14285714285714,-30.0,-72.85714285714286,-32.142857142857146,-55.71428571428572,-52.85714285714286,-7.142857142857139,41.428571428571445,21.48148148148148,-36.29629629629629,89.62962962962965,57.03703703703704,51.11111111111112,-79.25925925925927,-39.25925925925926,76.2962962962963,-33.33333333333334,22.96296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
75,75,2024-09-04 12:39:18,light_state,31.428571428571416,17.142857142857153,-84.28571428571429,-31.42857142857143,-71.42857142857143,-29.52380952380953,-57.142857142857146,-58.57142857142857,-5.714285714285722,42.85714285714286,18.518518518518505,-28.88888888888889,92.59259259259258,57.03703703703704,52.59259259259258,-79.25925925925927,-34.81481481481481,76.2962962962963,-28.88888888888889,25.925925925925924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
76,76,2024-09-04 12:39:18,light_state,35.71428571428572,18.57142857142857,-81.42857142857143,-34.28571428571429,-71.42857142857143,-24.285714285714285,-61.42857142857142,-62.85714285714285,-7.142857142857139,50.0,21.48148148148148,-24.444444444444443,89.62962962962965,57.03703703703704,55.55555555555557,-79.25925925925927,-31.851851851851848,76.2962962962963,-25.925925925925924,30.37037037037038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
77,77,2024-09-04 12:39:18,light_state,38.57142857142856,15.714285714285722,-77.14285714285714,-30.0,-68.57142857142857,-21.42857142857143,-58.57142857142857,-67.14285714285715,-7.142857142857139,48.57142857142858,17.037037037037024,-21.48148148148148,88.14814814814815,57.03703703703704,57.03703703703704,-79.25925925925927,-30.370370370370367,76.2962962962963,-21.48148148148148,34.81481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
78,78,2024-09-04 12:39:18,light_state,44.28571428571428,17.142857142857153,-75.71428571428572,-30.0,-71.42857142857143,-20.714285714285708,-57.142857142857146,-70.71428571428572,-4.285714285714278,50.0,15.555555555555545,-22.96296296296296,88.14814814814815,57.03703703703704,58.51851851851853,-79.25925925925927,-34.81481481481481,76.2962962962963,-20.0,37.77777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
